event_name,timestamp,database_name,severity,error_number,message,_linea,session_id,login_name,program_name,resource_type,mode,process_type
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 95, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",95.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 88, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",88.0,0,0,PAGE,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 93, ""resource_type"": ""KEY"", ""mode"": ""X""}",93.0,0,0,KEY,X,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 87, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",87.0,0,0,PAGE,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",93.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 95, ""resource_type"": ""PAGE"", ""mode"": ""S""}",95.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 86, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",86.0,0,0,METADATA,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",94.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 87, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",87.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 93, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",93.0,0,0,PAGE,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 88, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",88.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 92, ""resource_type"": ""PAGE"", ""mode"": ""S""}",92.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 94, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",94.0,0,0,METADATA,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 86, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",86.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 92, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",92.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 90, ""resource_type"": ""PAGE"", ""mode"": ""S""}",90.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 88, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",88.0,0,0,METADATA,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 91, ""resource_type"": ""PAGE"", ""mode"": ""S""}",91.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",93.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 93, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",93.0,0,0,METADATA,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 90, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",90.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 89, ""resource_type"": ""PAGE"", ""mode"": ""S""}",89.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 91, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",91.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",94.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""S""}",86.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 88, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",88.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:27.587,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:27.587"", ""session_id"": 94, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",94.0,0,0,PAGE,IS,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 92, ""resource_type"": ""PAGE"", ""mode"": ""S""}",92.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 86, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",86.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 92, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",92.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 87, ""resource_type"": ""PAGE"", ""mode"": ""S""}",87.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",93.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 90, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",90.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 91, ""resource_type"": ""KEY"", ""mode"": ""X""}",91.0,0,0,KEY,X,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""S""}",86.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 90, ""resource_type"": ""PAGE"", ""mode"": ""S""}",90.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 86, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",86.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 92, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",92.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 88, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",88.0,0,0,PAGE,IX,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 93, ""resource_type"": ""KEY"", ""mode"": ""X""}",93.0,0,0,KEY,X,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 89, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",89.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",93.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 87, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",87.0,0,0,PAGE,IX,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 86, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",86.0,0,0,METADATA,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",94.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 93, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",93.0,0,0,PAGE,IX,UNKNOWN
lock_released,2026-09-11 10:38:32.649,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:32.649"", ""session_id"": 88, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",88.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 90, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",90.0,0,0,METADATA,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 95, ""resource_type"": ""KEY"", ""mode"": ""X""}",95.0,0,0,KEY,X,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 94, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",94.0,0,0,METADATA,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 91, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",91.0,0,0,PAGE,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 89, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",89.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 90, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",90.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 89, ""resource_type"": ""PAGE"", ""mode"": ""S""}",89.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 95, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",95.0,0,0,PAGE,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",94.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 91, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",91.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 86, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",86.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 87, ""resource_type"": ""PAGE"", ""mode"": ""S""}",87.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",93.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 90, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",90.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 95, ""resource_type"": ""PAGE"", ""mode"": ""S""}",95.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""S""}",86.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:37.732,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:37.732"", ""session_id"": 90, ""resource_type"": ""PAGE"", ""mode"": ""S""}",90.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 93, ""resource_type"": ""PAGE"", ""mode"": ""S""}",93.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 86, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",86.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 91, ""resource_type"": ""PAGE"", ""mode"": ""S""}",91.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 87, ""resource_type"": ""PAGE"", ""mode"": ""S""}",87.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",93.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 90, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",90.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",94.0,0,0,OBJECT,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 91, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",91.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 88, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",88.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 90, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",90.0,0,0,METADATA,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 95, ""resource_type"": ""KEY"", ""mode"": ""X""}",95.0,0,0,KEY,X,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 94, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",94.0,0,0,METADATA,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 91, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",91.0,0,0,PAGE,IX,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 90, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",90.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 95, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",95.0,0,0,PAGE,IX,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",94.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_released,2026-09-11 10:38:42.757,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:42.757"", ""session_id"": 91, ""resource_type"": ""KEY"", ""mode"": ""X""}",91.0,0,0,KEY,X,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 95, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",95.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 95, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",95.0,0,0,PAGE,IS,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 94, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",94.0,0,0,PAGE,IX,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",93.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 88, ""resource_type"": ""PAGE"", ""mode"": ""S""}",88.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 91, ""resource_type"": ""OBJECT"", ""mode"": ""IS""}",91.0,0,0,OBJECT,IS,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 93, ""resource_type"": ""METADATA"", ""mode"": ""Sch-S""}",93.0,0,0,METADATA,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",94.0,0,0,OBJECT,Sch-S,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""S""}",86.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 90, ""resource_type"": ""PAGE"", ""mode"": ""S""}",90.0,0,0,PAGE,S,UNKNOWN
lock_acquired,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 88, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",88.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 93, ""resource_type"": ""PAGE"", ""mode"": ""S""}",93.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 92, ""resource_type"": ""PAGE"", ""mode"": ""S""}",92.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 95, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",95.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 91, ""resource_type"": ""PAGE"", ""mode"": ""S""}",91.0,0,0,PAGE,S,UNKNOWN
lock_released,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",93.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 91, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",91.0,0,0,OBJECT,IX,UNKNOWN
lock_released,2026-09-11 10:38:51.037,0,0.0,0.0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 10:38:51.037"", ""session_id"": 88, ""resource_type"": ""OBJECT"", ""mode"": ""Sch-S""}",88.0,0,0,OBJECT,Sch-S,UNKNOWN
